StockCode,Description,TotalQuantitySold,AvgUnitPrice,TransactionCount,TotalRevenue,Cluster(KMeans)
23194,GYMKHANNA TREASURE BOOK BOX,1717,2.249891891891892,178,3863.064378378379,Low Volume - Low Price
23196,RETRO LEAVES MAGNETIC NOTEPAD,1747,1.444308943089431,236,2523.207723577236,Low Volume - Low Price
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1343,1.538082901554404,190,2065.6453367875647,Low Volume - Low Price
23198,PANTRY MAGNETIC  SHOPPING LIST,3003,1.4792750000000001,388,4442.262825000001,Low Volume - Low Price
23199,JUMBO BAG APPLES,13164,2.059839357429719,739,27115.72530120482,High Volume - Low Price
23200,JUMBO BAG PEARS,6599,2.0710351966873706,476,13666.76126293996,High Volume - Low Price
23201,JUMBO BAG ALPHABET,11946,2.057251612903226,766,24575.927767741938,High Volume - Low Price
23202,JUMBO BAG VINTAGE LEAF,10474,2.0776776649746194,778,21761.595862944163,High Volume - Low Price
23203,JUMBO BAG DOILEY PATTERNS,18926,2.0549596412556057,1097,38892.166170403594,High Volume - Low Price
23204,CHARLOTTE BAG APPLES DESIGN,6853,0.8422298850574713,433,5771.801402298851,High Volume - Low Price
23205,CHARLOTTE BAG VINTAGE ALPHABET ,4961,0.8510924369747899,353,4222.269579831933,High Volume - Low Price
23206,LUNCH BAG APPLE DESIGN,11507,1.6414002205071665,878,18887.592337375965,High Volume - Low Price
23207,LUNCH BAG ALPHABET DESIGN,7106,1.6519883040935672,660,11739.028888888888,High Volume - Low Price
23208,LUNCH BAG VINTAGE LEAF DESIGN,6152,1.6448303715670436,601,10118.996445880452,High Volume - Low Price
23209,LUNCH BAG DOILEY PATTERN ,12964,1.6462307692307692,1017,21341.73569230769,High Volume - Low Price
23210,WHITE ROCKING HORSE HAND PAINTED,2603,1.2427167630057805,158,3234.7917341040466,Low Volume - Low Price
23211,RED ROCKING HORSE HAND PAINTED,2184,1.2413223140495866,117,2711.047933884297,Low Volume - Low Price
23212,HEART WREATH DECORATION WITH BELL,2119,1.2392993630573248,148,2626.0753503184715,Low Volume - Low Price
23213,STAR WREATH DECORATION WITH BELL,1583,1.2433333333333334,122,1968.1966666666667,Low Volume - Low Price
23214,JINGLE BELL HEART ANTIQUE GOLD,777,2.1816326530612247,92,1695.1285714285716,Low Volume - Low Price
23215,JINGLE BELL HEART ANTIQUE SILVER,3427,2.1375490196078433,198,7325.380490196079,Low Volume - Low Price
23216,LAUREL HEART ANTIQUE GOLD,518,1.348048780487805,40,698.289268292683,Low Volume - Low Price
23217,LAUREL HEART ANTIQUE SILVER,1290,1.4022093023255815,84,1808.8500000000001,Low Volume - Low Price
23218,LAUREL STAR ANTIQUE GOLD,372,1.383939393939394,33,514.8254545454546,Low Volume - Low Price
23219,LAUREL STAR ANTIQUE SILVER ,404,1.3117307692307691,49,529.9392307692308,Low Volume - Low Price
23220,REINDEER HEART DECORATION GOLD,930,0.909620253164557,77,845.946835443038,Low Volume - Low Price
23221,REINDEER HEART DECORATION SILVER,1403,0.9104237288135593,113,1277.3244915254236,Low Volume - Low Price
23222,CHRISTMAS TREE HANGING GOLD,764,0.9597014925373134,65,733.2119402985074,Low Volume - Low Price
23223,CHRISTMAS TREE HANGING SILVER ,747,0.9427142857142856,67,704.2075714285713,Low Volume - Low Price
23224,CHERUB HEART DECORATION GOLD,705,0.9295081967213114,61,655.3032786885245,Low Volume - Low Price
23225,CHERUB HEART DECORATION SILVER ,1225,0.950958904109589,72,1164.9246575342465,Low Volume - Low Price
23226,FILIGREE HEART DAISY WHITE,1151,1.2413698630136987,72,1428.8167123287672,Low Volume - Low Price
23227,FILIGREE HEART BUTTERFLY WHITE ,1586,1.267752808988764,89,2010.6559550561797,Low Volume - Low Price
23228,FILIGREE HEART BIRD WHITE ,1253,1.388125,79,1739.320625,Low Volume - Low Price
23229,VINTAGE DONKEY TAIL GAME ,1793,3.7818303571428573,224,6780.821830357143,Low Volume - Low Price
23230,WRAP ALPHABET DESIGN,7900,0.41736170212765955,234,3297.1574468085105,High Volume - Low Price
23231,WRAP DOILEY DESIGN,7225,0.4190661478599222,257,3027.752918287938,High Volume - Low Price
23232,WRAP VINTAGE PETALS  DESIGN,8575,0.4175609756097561,241,3580.5853658536585,High Volume - Low Price
23233,WRAP POPPIES  DESIGN,5150,0.418625,159,2155.9187500000003,Low Volume - Low Price
23234,BISCUIT TIN VINTAGE CHRISTMAS,1835,2.912863070539419,238,5345.103734439834,Low Volume - Low Price
23235,STORAGE TIN VINTAGE LEAF,715,2.747358490566038,103,1964.3613207547173,Low Volume - Low Price
23236,DOILEY STORAGE TIN,2426,2.9302555910543133,301,7108.800063897764,Low Volume - Low Price
23237,SET OF 4 KNICK KNACK TINS LEAVES ,1027,4.1322222222222225,179,4243.792222222222,Low Volume - Low Price
23238,SET OF 4 KNICK KNACK TINS LONDON ,1772,4.130952380952381,241,7320.04761904762,Low Volume - Low Price
23239,SET OF 4 KNICK KNACK TINS POPPIES,795,3.9226744186046516,164,3118.526162790698,Low Volume - Low Price
23240,SET OF 4 KNICK KNACK TINS DOILEY ,4053,4.1321359223300975,502,16747.546893203886,High Volume - Low Price
23241,TREASURE TIN GYMKHANA DESIGN,2017,2.0754,289,4186.0818,Low Volume - Low Price
23242,TREASURE TIN BUFFALO BILL ,1409,2.0742211055276383,190,2922.577537688442,Low Volume - Low Price
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4548,4.88936170212766,419,22236.817021276598,High Volume - Low Price
23244,ROUND STORAGE TIN VINTAGE LEAF,916,1.9705454545454544,110,1805.0196363636362,Low Volume - Low Price
23245,SET OF 3 REGENCY CAKE TINS,5766,4.930523560209425,755,28429.39884816754,High Volume - Low Price
23247,BISCUIT TIN 50'S CHRISTMAS,2014,2.966950354609929,276,5975.438014184398,Low Volume - Low Price
23249,VINTAGE RED ENAMEL TRIM PLATE,747,1.64,75,1225.08,Low Volume - Low Price
23250,VINTAGE RED TRIM ENAMEL BOWL ,982,1.2435051546391753,97,1221.1220618556702,Low Volume - Low Price
23251,VINTAGE RED ENAMEL TRIM MUG ,1588,1.2402777777777776,107,1969.561111111111,Low Volume - Low Price
23252,VINTAGE RED ENAMEL TRIM JUG ,557,3.743185185185185,132,2084.954148148148,Low Volume - Low Price
23253,16 PIECE CUTLERY SET PANTRY DESIGN,212,15.668367346938776,49,3321.6938775510207,Low Volume - Low Price
23254,CHILDRENS CUTLERY DOLLY GIRL ,1644,4.143150684931507,284,6811.339726027398,Low Volume - Low Price
23255,CHILDRENS CUTLERY CIRCUS PARADE,954,4.164557823129252,146,3972.9881632653064,Low Volume - Low Price
23256,CHILDRENS CUTLERY SPACEBOY ,1930,4.150414201183432,332,8010.299408284024,Low Volume - Low Price
23263,SET OF 3 WOODEN HEART DECORATIONS,3700,1.3152064220183486,394,4866.26376146789,High Volume - Low Price
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1844,1.321902985074627,250,2437.589104477612,Low Volume - Low Price
23265,SET OF 3 WOODEN TREE DECORATIONS,1665,1.31625,248,2191.55625,Low Volume - Low Price
23266,SET OF 3 WOODEN STOCKING DECORATION,1963,1.3098993288590606,275,2571.3323825503358,Low Volume - Low Price
23267,SET OF 4 SANTA PLACE SETTINGS,1110,1.2477894736842106,92,1385.0463157894737,Low Volume - Low Price
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1615,1.497283950617284,80,2418.1135802469134,Low Volume - Low Price
23269,SET OF 2 CERAMIC CHRISTMAS TREES,755,1.4474683544303797,76,1092.8386075949368,Low Volume - Low Price
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1256,1.4322834645669291,120,1798.9480314960629,Low Volume - Low Price
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,1622,0.8366666666666666,75,1357.0733333333333,Low Volume - Low Price
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,352,1.5637142857142856,35,550.4274285714285,Low Volume - Low Price
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,924,1.6782352941176468,101,1550.6894117647057,Low Volume - Low Price
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1139,1.7399047619047618,101,1981.7515238095236,Low Volume - Low Price
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3565,1.2860553633217993,274,4584.787370242214,Low Volume - Low Price
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1993,0.8338970588235294,134,1661.956838235294,Low Volume - Low Price
23281,FOLDING BUTTERFLY MIRROR RED  ,1270,0.8229787234042553,91,1045.1829787234042,Low Volume - Low Price
23282,FOLDING BUTTERFLY MIRROR IVORY ,753,0.8738461538461538,102,658.0061538461538,Low Volume - Low Price
23283,DOORMAT VINTAGE LEAVES DESIGN ,960,7.914644549763033,211,7598.058767772512,Low Volume - Low Price
23284,DOORMAT KEEP CALM AND COME IN,5117,7.910815709969788,655,40479.643987915406,High Volume - Low Price
23285,PINK VINTAGE SPOT BEAKER,4677,0.8466165413533834,133,3959.625563909774,Low Volume - Low Price
23286,BLUE VINTAGE SPOT BEAKER,4852,0.8465269461077845,167,4107.348742514971,Low Volume - Low Price
23287,RED VINTAGE SPOT BEAKER,1731,0.8456953642384106,148,1463.8986754966888,Low Volume - Low Price
23288,GREEN VINTAGE SPOT BEAKER,4487,0.8476978417266187,138,3803.620215827338,Low Volume - Low Price
23289,DOLLY GIRL CHILDRENS BOWL,1541,1.2458904109589042,145,1919.9171232876713,Low Volume - Low Price
23290,SPACEBOY CHILDRENS BOWL,2357,1.2420454545454545,176,2927.5011363636363,Low Volume - Low Price
23291,DOLLY GIRL CHILDRENS CUP,1539,1.2689932885906041,147,1952.9806711409396,Low Volume - Low Price
23292,SPACE BOY CHILDRENS CUP,2061,1.2629651162790696,170,2602.9711046511625,Low Volume - Low Price
23293,SET OF 12 FAIRY CAKE BAKING CASES,8211,0.8240416666666666,470,6766.206124999999,High Volume - Low Price
23294,SET OF 6 SNACK LOAF BAKING CASES,4279,0.8249673202614379,295,3530.035163398693,Low Volume - Low Price
23295,SET OF 12 MINI LOAF BAKING CASES,5950,0.8247199999999999,364,4907.084,High Volume - Low Price
23296,SET OF 6 TEA TIME BAKING CASES,4852,1.2398181818181817,325,6015.597818181817,High Volume - Low Price
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4234,1.6363013698630136,144,6928.099999999999,Low Volume - Low Price
23298,SPOTTY BUNTING,7675,4.91426640926641,1021,37716.9946911197,High Volume - Low Price
23299,FOOD COVER WITH BEADS SET 2 ,975,3.791746031746032,124,3696.952380952381,Low Volume - Low Price
23300,GARDENERS KNEELING PAD CUP OF TEA ,6151,1.6648323170731705,642,10240.383582317072,High Volume - Low Price
23301,GARDENERS KNEELING PAD KEEP CALM ,7626,1.6631065468549422,767,12682.85052631579,High Volume - Low Price
23302,KNEELING MAT HOUSEWORK  DESIGN,1445,1.5774242424242424,192,2279.3780303030303,Low Volume - Low Price
23303,SET 4 PICNIC CUTLERY FONDANT,65,1.95,6,126.75,Low Volume - Low Price
23304,SET 4 PICNIC CUTLERY CHERRY ,71,1.9500000000000002,9,138.45000000000002,Low Volume - Low Price
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,1.9500000000000002,9,159.9,Low Volume - Low Price
23306,SET OF 36 DOILIES PANTRY DESIGN,2685,1.4609859154929576,211,3922.7471830985914,Low Volume - Low Price
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,11587,0.5561048689138578,509,6443.58711610487,High Volume - Low Price
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5967,0.5635646687697161,305,3362.790378548896,High Volume - Low Price
23309,SET OF 60 I LOVE LONDON CAKE CASES ,7639,0.568125,298,4339.906875,High Volume - Low Price
23310,BUBBLEGUM RING ASSORTED,11891,0.4292523364485981,213,5104.23953271028,High Volume - Low Price
23311,VINTAGE CHRISTMAS STOCKING ,2190,2.5452961672473866,284,5574.198606271777,Low Volume - Low Price
23312,VINTAGE CHRISTMAS GIFT SACK,1364,4.139949748743719,194,5646.891457286433,Low Volume - Low Price
23313,VINTAGE CHRISTMAS BUNTING,2742,4.951286863270778,361,13576.428579088473,Low Volume - Low Price
23314,VINTAGE CHRISTMAS TABLECLOTH,388,12.44138888888889,106,4827.2588888888895,Low Volume - Low Price
23315,IVORY REFECTORY CLOCK,190,9.80974025974026,77,1863.8506493506493,Low Volume - Low Price
23316,RED REFECTORY CLOCK ,235,9.820103092783505,96,2307.7242268041236,Low Volume - Low Price
23317,BLUE REFECTORY CLOCK ,162,9.87394366197183,70,1599.5788732394367,Low Volume - Low Price
23318,BOX OF 6 MINI VINTAGE CRACKERS,3479,2.4530523255813956,336,8534.169040697676,Low Volume - Low Price
23319,BOX OF 6 MINI 50'S CRACKERS,3423,2.4603359173126615,371,8421.72984496124,Low Volume - Low Price
23320,GIANT 50'S CHRISTMAS CRACKER,2622,2.6592879256965944,312,6972.65294117647,Low Volume - Low Price
23321,SMALL WHITE HEART OF WICKER,4244,1.6438259441707717,586,6976.397307060755,High Volume - Low Price
23322,LARGE WHITE HEART OF WICKER,2845,2.946914498141264,521,8383.971747211895,High Volume - Low Price
23323,WHITE WICKER STAR ,1423,2.0964912280701755,273,2983.3070175438597,Low Volume - Low Price
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,346,2.0631707317073174,41,713.8570731707318,Low Volume - Low Price
23325,RUSTIC STRAWBERRY JAMPOT SMALL,426,1.6257575757575757,33,692.5727272727272,Low Volume - Low Price
23326,HANGING MINI COLOURED BOTTLES,3370,0.6194642857142857,55,2087.594642857143,Low Volume - Low Price
23327,HANGING CLEAR MINI BOTTLE,1702,0.617027027027027,36,1050.18,Low Volume - Low Price
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2059,3.720884353741497,286,7661.300884353742,Low Volume - Low Price
23329,DECORATIVE WICKER HEART LARGE,1709,1.6483606557377048,216,2817.0483606557377,Low Volume - Low Price
23330,DECORATIVE WICKER HEART MEDIUM,1755,1.249004739336493,196,2192.003317535545,Low Volume - Low Price
23331,DECORATIVE WICKER HEART SMALL,1492,0.6290697674418605,81,938.5720930232559,Low Volume - Low Price
23332,IVORY WICKER HEART LARGE,1994,1.648581560283688,268,3287.2716312056737,Low Volume - Low Price
23333,IVORY WICKER HEART MEDIUM,2018,1.2481974248927037,217,2518.862403433476,Low Volume - Low Price
23334,IVORY WICKER HEART SMALL,2154,0.6284158415841584,95,1353.6077227722772,Low Volume - Low Price
23335,EGG FRYING PAN IVORY ,347,2.074588235294118,83,719.8821176470589,Low Volume - Low Price
23336,EGG FRYING PAN PINK ,200,2.1115384615384616,63,422.3076923076923,Low Volume - Low Price
23337,EGG FRYING PAN MINT ,169,2.08,60,351.52000000000004,Low Volume - Low Price
23338,EGG FRYING PAN RED ,399,2.075,92,827.9250000000001,Low Volume - Low Price
23339,EGG FRYING PAN BLUE ,150,2.08,58,312.0,Low Volume - Low Price
23340,VINTAGE CHRISTMAS CAKE FRILL,2465,1.6451612903225807,122,4055.3225806451615,Low Volume - Low Price
23341,PINK DINER WALL CLOCK,282,8.457070707070708,98,2384.8939393939395,Low Volume - Low Price
23342,MINT DINER WALL CLOCK,366,8.483860759493671,156,3105.0930379746837,Low Volume - Low Price
23343,JUMBO BAG VINTAGE CHRISTMAS ,4637,2.077022332506204,392,9631.152555831268,High Volume - Low Price
23344,JUMBO BAG 50'S CHRISTMAS ,8692,2.069458128078818,593,17987.730049261085,High Volume - Low Price
23345, DOLLY GIRL BEAKER,2391,1.2439285714285715,135,2974.2332142857144,Low Volume - Low Price
23346,SPACEBOY BEAKER,2565,1.244055944055944,139,3191.0034965034965,Low Volume - Low Price
23347,I LOVE LONDON BEAKER,793,1.2477027027027028,73,989.4282432432433,Low Volume - Low Price
23348,CHILDRENS TOY COOKING UTENSIL SET,657,2.0692592592592596,130,1359.5033333333336,Low Volume - Low Price
23349,ROLL WRAP VINTAGE CHRISTMAS,2845,1.2451162790697674,247,3542.3558139534885,Low Volume - Low Price
23350,ROLL WRAP VINTAGE SPOT ,2581,1.24671875,247,3217.7810937500003,Low Volume - Low Price
23351,ROLL WRAP 50'S CHRISTMAS,2974,1.24325,273,3697.4255,Low Volume - Low Price
23352,ROLL WRAP 50'S RED CHRISTMAS ,1596,1.2474545454545456,162,1990.9374545454548,Low Volume - Low Price
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3723,0.8295801526717557,254,3088.5269083969465,Low Volume - Low Price
23354,6 GIFT TAGS 50'S CHRISTMAS ,3298,0.8295970695970696,263,2736.0111355311356,Low Volume - Low Price
23355,HOT WATER BOTTLE KEEP CALM,5290,4.8668674698795185,726,25745.728915662654,High Volume - Low Price
23356,LOVE HOT WATER BOTTLE,2343,5.893157894736842,451,13807.668947368422,High Volume - Low Price
23357,HOT WATER BOTTLE SEX BOMB,435,4.4532967032967035,88,1937.184065934066,Low Volume - Low Price
23358,HOT STUFF HOT WATER BOTTLE,526,3.4468115942028987,68,1813.0228985507247,Low Volume - Low Price
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,979,1.9305194805194805,76,1889.9785714285715,Low Volume - Low Price
23360,SET 8 CANDLES VINTAGE DOILEY,1151,1.9419642857142858,107,2235.200892857143,Low Volume - Low Price
23365,SET 12 COLOUR PENCILS LOVE LONDON,1531,0.649248120300752,128,993.9988721804513,Low Volume - Low Price
23366,SET 12 COLOURING PENCILS DOILY,1923,0.6493103448275862,141,1248.6237931034482,Low Volume - Low Price
23367,SET 12 COLOUR PENCILS SPACEBOY ,2769,0.649581589958159,232,1798.691422594142,Low Volume - Low Price
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,2149,0.6494652406417113,180,1395.7008021390375,Low Volume - Low Price
23369,SET 36 COLOUR PENCILS LOVE LONDON,901,1.2441836734693879,95,1121.0094897959184,Low Volume - Low Price
23370,SET 36 COLOUR PENCILS DOILEY,1358,1.2466666666666668,107,1692.9733333333336,Low Volume - Low Price
23371,SET 36 COLOUR PENCILS SPACEBOY ,1505,1.2445714285714287,133,1873.0800000000002,Low Volume - Low Price
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1280,1.2428301886792454,100,1590.822641509434,Low Volume - Low Price
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1563,0.8177272727272726,88,1278.107727272727,Low Volume - Low Price
23374,RED SPOT PAPER GIFT BAG,2428,0.8175999999999999,125,1985.1327999999996,Low Volume - Low Price
23375,50'S CHRISTMAS PAPER GIFT BAG,1326,0.8188888888888888,89,1085.8466666666666,Low Volume - Low Price
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2618,0.3894117647058824,114,1019.4800000000001,Low Volume - Low Price
23377,PACK OF 12 DOLLY GIRL TISSUES,1195,0.38999999999999996,81,466.04999999999995,Low Volume - Low Price
23378,PACK OF 12 50'S CHRISTMAS TISSUES,3419,0.3891025641025641,144,1330.3416666666667,Low Volume - Low Price
23379,PACK OF 12 RED APPLE TISSUES,1175,0.38862745098039214,50,456.6372549019608,Low Volume - Low Price
23380,PACK OF 12 VINTAGE DOILY TISSUES,2123,0.3892857142857143,96,826.4535714285714,Low Volume - Low Price
23381,PACK OF 12 VINTAGE LEAF TISSUES ,1487,0.38895522388059706,64,578.3764179104478,Low Volume - Low Price
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1695,3.711437125748503,166,6290.885928143713,Low Volume - Low Price
23388,WOODLAND MINI BACKPACK,793,4.138405797101449,135,3281.7557971014494,Low Volume - Low Price
23389,SPACEBOY MINI BACKPACK,1048,4.142488262910798,206,4341.327699530517,Low Volume - Low Price
23390,DOLLY GIRL MINI BACKPACK,724,4.1396103896103895,147,2997.077922077922,Low Volume - Low Price
23391, I LOVE LONDON MINI BACKPACK,361,4.1387323943661976,69,1494.0823943661974,Low Volume - Low Price
23392,SPACEBOY ROCKET LOLLY MAKERS,568,2.073095238095238,79,1177.5180952380952,Low Volume - Low Price
23393,HOME SWEET HOME CUSHION COVER ,748,3.75,207,2805.0,Low Volume - Low Price
23394,POSTE FRANCE CUSHION COVER,395,3.75,119,1481.25,Low Volume - Low Price
23395,BELLE JARDINIERE CUSHION COVER,689,3.747578947368421,180,2582.081894736842,Low Volume - Low Price
23396,BUTTERFLY CUSHION COVER,612,3.7473863636363633,165,2293.4004545454545,Low Volume - Low Price
23397,FOOT STOOL HOME SWEET HOME ,428,9.850552486187844,181,4216.036464088397,Low Volume - Low Price
23398,HANGING HEART BONHEUR,590,0.8480597014925373,58,500.355223880597,Low Volume - Low Price
23399,HOME SWEET HOME HANGING HEART,1823,0.8493193717277487,176,1548.309214659686,Low Volume - Low Price
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,446,6.154329896907217,96,2744.8311340206187,Low Volume - Low Price
23401,RUSTIC MIRROR WITH LACE HEART,440,6.09958904109589,73,2683.8191780821917,Low Volume - Low Price
23402,HOME SWEEET HOME 3 PEG HANGER ,281,3.7417857142857143,55,1051.4417857142857,Low Volume - Low Price
23403,LETTER HOLDER HOME SWEET HOME,593,3.7082608695652173,113,2198.998695652174,Low Volume - Low Price
23404,HOME SWEET HOME BLACKBOARD,940,4.871733333333333,150,4579.4293333333335,Low Volume - Low Price
23405,HOME SWEET HOME 2 DRAWER CABINET,236,4.910655737704918,58,1158.9147540983606,Low Volume - Low Price
23406,HOME SWEET HOME KEY HOLDER,432,6.145670103092783,96,2654.9294845360823,Low Volume - Low Price
23407,SET OF 2 TRAYS HOME SWEET HOME,246,9.846209677419354,122,2422.1675806451613,Low Volume - Low Price
23408,PHOTO FRAME LINEN AND LACE SMALL,296,2.08,62,615.6800000000001,Low Volume - Low Price
23409,PHOTO FRAME LINEN AND LACE LARGE,201,3.728604651162791,43,749.449534883721,Low Volume - Low Price
23410,CURIO CABINET LINEN AND LACE ,35,8.034210526315789,19,281.1973684210526,Low Volume - Low Price
23411, TRELLIS COAT RACK,216,4.916666666666667,47,1062.0,Low Volume - Low Price
